channel_title,category,views,likes,dislikes,comment_total,day,month,weekday_weekend
66.0,8.0,0.69619048000032,0.016086875350052897,0.08051509915247264,0.0,3.0,0.0,1.0
762.0,6.0,0.035697998631885074,0.007343331881262058,0.0014811157738829918,0.0024518217035257193,2.0,0.0,1.0
1076.0,12.0,0.05058624924493657,0.003167589769120667,0.005183905208590471,0.007469883456741691,4.0,0.0,0.0
428.0,15.0,0.026104192752191183,0.002588835646275437,0.0006582736772813297,0.0008336193791987446,0.0,1.0,0.0
1035.0,10.0,0.3990695218398345,0.11735640052274567,0.008557557804657286,0.04959218032331355,4.0,1.0,0.0
558.0,6.0,0.41541689501918155,0.07672537183396602,0.019295647165308977,0.028539204629039375,4.0,1.0,0.0
152.0,8.0,0.007386620476119993,0.00034849710622938577,0.0006171315724512466,0.001127837983621831,4.0,0.0,0.0
930.0,12.0,0.575899375547546,0.1458522621196092,0.023039578704846537,0.05544386145572827,0.0,0.0,0.0
923.0,1.0,0.8431868276935262,0.16057004169518949,0.00769357360322554,0.014204220402425667,4.0,0.0,0.0
909.0,3.0,0.006441541089451513,0.0006472089115688593,0.0006994157821114127,0.0004249824286111247,3.0,1.0,1.0
483.0,6.0,0.07653142864000576,0.03639305495052586,0.002015963136674072,0.0069795191160365476,2.0,0.0,1.0
1125.0,3.0,0.24544161709583603,0.03426473333748211,0.005883320990701884,0.009856323248173392,0.0,1.0,0.0
611.0,12.0,0.0022231867476868055,0.0016242454415333874,0.0,0.0005067098187286487,0.0,1.0,0.0
619.0,12.0,0.3259603806719764,0.08213952330574398,0.031226857566033075,0.026120073881560665,2.0,1.0,1.0
73.0,7.0,0.2569085803207469,0.07918974422801668,0.008022710441866206,0.011376452704359339,3.0,0.0,1.0
802.0,12.0,0.0883544217714288,0.00047918352106540545,0.0010696947255821607,0.00039229147256411513,5.0,1.0,0.0
464.0,3.0,0.35186155637073513,0.07167838695625117,0.011848926191063935,0.019500155282041222,3.0,1.0,1.0
679.0,14.0,0.020070685937618758,0.00014935590266973675,0.00012342631449024932,0.0018306935386325372,4.0,1.0,0.0
1102.0,7.0,0.5125430536165038,0.20522123343082954,0.01855508927836748,0.035289887052746854,3.0,0.0,1.0
588.0,6.0,0.1060899115525704,0.04041321799738627,0.0016456841932033241,0.00719201033034211,4.0,1.0,0.0
580.0,3.0,0.3940010960920717,0.06256145373078599,0.02452069447872953,0.01946746432599421,4.0,1.0,0.0
989.0,8.0,0.0927157881262026,0.017057688717406188,0.007611289393565374,0.011343761748312328,5.0,0.0,0.0
757.0,3.0,0.29221554610587286,0.07264297716099322,0.009586110425409364,0.10353225780087938,0.0,0.0,0.0
1026.0,3.0,0.014569223814800442,0.0008525732777397473,0.00041142104830083103,0.00037594599454061033,0.0,0.0,0.0
639.0,14.0,0.005665475899975597,0.00016802539050345385,0.00024685262898049864,0.0003432550384936007,6.0,1.0,0.0
661.0,14.0,0.0029112445445417415,0.00013068641483601968,8.228420966016621e-05,0.00022883669232906715,4.0,0.0,0.0
794.0,2.0,0.20856451941963122,0.04689153027568611,0.005677610466551468,0.010313996632831526,6.0,0.0,0.0
434.0,6.0,0.1973725792966609,0.03956064471964652,0.005842178885871801,0.005835335654391212,4.0,1.0,0.0
759.0,12.0,0.6550850271422799,0.1083701537121165,0.022216736608244875,0.02839209532682783,1.0,0.0,0.0
466.0,6.0,0.5363950571848035,0.1416578505196341,0.0538138731177487,0.0841465208650027,2.0,0.0,1.0
994.0,3.0,0.22235467779293458,0.0405127885991661,0.023615568172467703,0.046372121152683105,1.0,0.0,0.0
14.0,8.0,0.05111429360066245,0.002352355467048354,0.0024685262898049864,0.0070775919841775765,6.0,1.0,0.0
898.0,14.0,0.08396905340048563,0.004163295786918912,0.004031926273348144,0.006358390951143366,2.0,1.0,1.0
546.0,2.0,0.8438078798619083,0.131632335552928,0.03957870484653995,0.09212311414047303,5.0,1.0,0.0
88.0,0.0,0.18613563539337302,0.0794635633829112,0.00304451575742615,0.031742918321646316,1.0,0.0,0.0
60.0,6.0,0.02000568047716008,0.014829796502582614,0.0004937052579609973,0.004151751417970218,3.0,0.0,1.0
1092.0,7.0,0.015599310342068733,0.0008774659281847035,0.0,0.0004740188626816391,3.0,1.0,1.0
280.0,3.0,0.7873731393437048,0.07129877403696559,0.0209413313585123,0.01765311626538518,4.0,1.0,0.0
900.0,2.0,0.17085235159753417,0.03261559524550377,0.007529005183905208,0.020055901534840385,4.0,0.0,0.0
263.0,10.0,0.053677508910748496,0.00751758043437675,0.0018513947173537397,0.001928766406773566,4.0,1.0,0.0
280.0,3.0,0.7021709823625184,0.056238720517767134,0.044639183740640166,0.00756795632488272,3.0,0.0,1.0
356.0,5.0,0.02743130422955528,0.0026759599228327836,0.0006171315724512466,0.005933408522532241,0.0,1.0,0.0
225.0,1.0,0.2728889226695042,0.03947352044308918,0.030527441783921663,0.012978309550662807,2.0,0.0,1.0
15.0,3.0,0.05075126310610091,0.002514157694940569,0.005266189418250637,0.0018306935386325372,2.0,1.0,1.0
199.0,3.0,0.4219174410650494,0.13636193913746966,0.010943799884802105,0.014236911358472677,0.0,1.0,0.0
874.0,12.0,0.12594157909264378,0.024089862468106293,0.019707068213609808,0.008679448830481046,5.0,0.0,0.0
914.0,3.0,0.08106180919197212,0.025415396104300207,0.014646589319509585,0.007420847022671178,4.0,0.0,0.0
993.0,3.0,0.12066913620744142,0.02102806646337669,0.00357936312021723,0.003285441082724464,1.0,0.0,0.0
225.0,1.0,0.18404745998663885,0.03540979525795009,0.005266189418250637,0.01005246898445545,2.0,1.0,1.0
133.0,8.0,0.05576668440148972,0.007872300703217375,0.03126799967086316,0.030615080338024483,3.0,0.0,1.0
608.0,2.0,0.055031622656303125,0.011326155952455038,0.0013165473545626593,0.0051978620114745255,2.0,1.0,1.0
707.0,8.0,0.03840322587097316,0.0018731719459829485,0.0037439315395375625,0.0,4.0,0.0,0.0
1024.0,8.0,0.026065189475915976,0.0016615844172008214,0.0014399736690529086,0.0051651710554275155,5.0,0.0,0.0
873.0,1.0,0.03403485892814996,0.009950837015371212,0.0019336789270139058,0.0027787312639958152,4.0,1.0,0.0
32.0,7.0,0.02131179019037599,0.02371024954882071,0.00016456841932033242,0.018682881380865983,5.0,0.0,0.0
1087.0,10.0,0.6682421323391164,0.13175057564254156,0.05936805726980992,0.037774399712319585,3.0,1.0,1.0
657.0,11.0,0.027770332707947466,0.0010579376439106354,8.228420966016621e-05,0.00027787312639958154,4.0,0.0,0.0
416.0,6.0,0.6791810512083014,0.15858485282220425,0.01748539455278532,0.21222968665718628,0.0,0.0,0.0
452.0,7.0,0.03249172930526164,0.02476196403012011,0.0004937052579609973,0.004217133330064238,0.0,1.0,0.0
1052.0,7.0,0.030565567507670643,0.001194847221357894,0.00012342631449024932,0.0003432550384936007,0.0,1.0,0.0
280.0,3.0,0.021259785822009047,0.0009832596925757671,0.0010696947255821607,0.0004903643407051439,3.0,0.0,1.0
581.0,7.0,0.34645110189255895,0.02120231501649138,0.00357936312021723,0.002566240049690253,2.0,1.0,1.0
301.0,7.0,0.1910760503882326,0.03352417698674467,0.016785978770673907,0.0092025041272332,1.0,1.0,0.0
779.0,6.0,0.10592589777541313,0.02237226958740432,0.001974821031843989,0.0035633142091240455,3.0,0.0,1.0
729.0,6.0,0.026908260293864682,0.010784740805277242,0.00037027894347074796,0.0030729498684189016,1.0,0.0,0.0
613.0,3.0,0.030723580780785582,0.01252722633642417,0.0018513947173537397,0.002484512659572729,6.0,1.0,0.0
951.0,7.0,0.834048060037043,0.061142572655423486,0.017732247181765817,0.006636264077542947,0.0,0.0,0.0
465.0,7.0,0.040109369187011704,0.014188810753624992,0.0009462684110919114,0.0026643129178312817,1.0,0.0,0.0
840.0,7.0,0.2985390772824917,0.07723567116808762,0.017937957705916233,0.016361823501528303,3.0,1.0,1.0
604.0,5.0,0.010869913072698106,0.0010392681560769184,8.228420966016621e-05,0.0004903643407051439,5.0,1.0,0.0
760.0,8.0,0.15963240912236626,0.014107909639678885,0.035752489097342216,0.03308324751957371,6.0,1.0,0.0
337.0,8.0,0.4234715716120154,0.03226087497666314,0.046079157409693074,0.04166462348191372,0.0,0.0,0.0
129.0,6.0,0.01763748154845007,0.005513722073557782,0.0033325104912367313,0.0030892953464424066,2.0,1.0,1.0
1069.0,7.0,0.04469975477940147,0.016771423237289192,0.0020571052415041553,0.0036613870772650744,1.0,1.0,0.0
294.0,7.0,0.009411790590409594,0.007436679320430643,0.0002879947338105817,0.0021249121430556234,2.0,1.0,1.0
80.0,3.0,0.36680881194020293,0.030101437550563197,0.003497078910557064,0.011915853479134996,6.0,1.0,0.0
779.0,6.0,0.10103448689689933,0.021501026821830856,0.0018925368221838228,0.004102714983899703,2.0,1.0,1.0
850.0,10.0,0.45541825513343115,0.10364677329018608,0.048671110013988314,0.04955948936726654,3.0,0.0,1.0
1058.0,3.0,0.8550848271254785,0.085680502831539,0.050687073150662385,0.059219666879157876,0.0,0.0,0.0
675.0,14.0,0.2765802327395501,0.07588524488144875,0.003990784168518061,0.009316922473397734,1.0,0.0,0.0
280.0,3.0,0.9820744942575176,0.03410915427220113,0.02756521023615568,0.013828274407885057,3.0,0.0,1.0
580.0,3.0,0.4315002460206657,0.0645902047420499,0.02583724183329219,0.016754114974092415,0.0,1.0,0.0
1007.0,8.0,0.8792708587521351,0.2141701412657913,0.04875339422364848,0.0627175991761879,1.0,1.0,0.0
496.0,3.0,0.11018025514143187,0.05516833654863402,0.009215831481938615,0.011000506709818728,2.0,1.0,1.0
60.0,6.0,0.0167474067821697,0.013834090484784367,0.0004937052579609973,0.004135405939946713,2.0,0.0,1.0
874.0,12.0,0.05424855687877781,0.003982824071192981,0.006130173619682383,0.0033181320387714736,2.0,0.0,1.0
971.0,14.0,0.49501958164485815,0.028570539548198395,0.014111741956718505,0.032086173360139914,6.0,0.0,0.0
354.0,3.0,0.012589057480828388,0.008276806272947912,0.00016456841932033242,0.0019451118847970707,4.0,1.0,0.0
84.0,7.0,0.14486916901019684,0.014499968884186944,0.002838805233275734,0.0022229850111966524,2.0,0.0,1.0
1005.0,0.0,0.10799507158601322,0.0014188810753624993,0.0010696947255821607,0.000719201033034211,0.0,0.0,0.0
777.0,10.0,0.33665427895943256,0.0032422677204555356,0.014194026166378671,0.004985370797168963,5.0,0.0,0.0
1044.0,14.0,0.10334268078518595,0.006179600472960359,0.0022216736608244875,0.004282515242158257,4.0,0.0,0.0
645.0,14.0,0.684987538953272,0.03382288879208414,0.01312433144079651,0.028408440804851335,0.0,0.0,0.0
172.0,7.0,0.5160553486492865,0.14782500466737197,0.025096683946350694,0.01946746432599421,1.0,1.0,0.0
444.0,6.0,0.37276431220222495,0.18716783869562512,0.014605447214679502,0.0651367299236666,2.0,1.0,1.0
464.0,3.0,0.38358422107457024,0.10665256083141453,0.01711511560931457,0.04418182709753347,0.0,0.0,0.0
699.0,1.0,0.1393707071393997,0.10275686103677889,0.003497078910557064,0.025580673106785006,4.0,1.0,0.0
1122.0,4.0,0.2651602734629709,0.02261497292924264,0.006418168353492964,0.0034815868190065215,1.0,0.0,0.0
373.0,10.0,0.14154388968673368,0.058914680440599915,0.0022628157656545706,0.015626276990470585,6.0,1.0,0.0
736.0,4.0,0.5002420203297077,0.1655921339224594,0.019830494528100057,0.027476748557511563,6.0,1.0,0.0
101.0,3.0,0.838889466715204,0.29014873358640864,0.01641569982720316,0.07043266480328217,2.0,0.0,1.0
344.0,4.0,0.007410622492289352,0.0002987118053394735,8.228420966016621e-05,0.0,6.0,1.0,0.0
464.0,3.0,0.28754115345689035,0.06691144439604207,0.010532378836501275,0.039523365860834596,3.0,1.0,1.0
449.0,7.0,0.05521263786158037,0.056574771298774036,0.0029210894429359006,0.013419637457297438,0.0,0.0,0.0
1121.0,2.0,0.020828749614967657,0.011537743481237164,0.0005759894676211634,0.005720917308226678,0.0,0.0,0.0
129.0,6.0,0.028078358582120894,0.007853631215383659,0.004361063111988809,0.003759459945406103,1.0,0.0,0.0
634.0,12.0,0.04538581240824229,0.007890970191051092,0.0002879947338105817,0.0023864397914317003,2.0,1.0,1.0
194.0,7.0,0.047510990923237545,0.009042255274130313,0.0010696947255821607,0.0006865100769872014,3.0,0.0,1.0
645.0,14.0,0.7188413826761447,0.03448876719148671,0.013700320908417675,0.028604586541133393,3.0,0.0,1.0
1002.0,11.0,0.16942423163545736,0.0010703839691331134,0.0021393894511643214,0.0014547475440919268,4.0,1.0,0.0
1032.0,3.0,0.11581772868920988,0.01753687223847159,0.002879947338105817,0.014596511874989783,4.0,1.0,0.0
456.0,10.0,0.6203421087371339,0.14447694318252535,0.013741463013247758,0.0708739927099168,2.0,0.0,1.0
539.0,7.0,0.4042549574164229,0.1383284585226212,0.00650045256315313,0.018421353732489903,5.0,0.0,0.0
968.0,14.0,0.026986266846415096,0.0030057875412284525,0.0010285526207520776,0.0035633142091240455,5.0,0.0,0.0
1115.0,7.0,0.14566223562779274,0.060146866637625244,0.004813626265119724,0.01997417414472286,1.0,0.0,0.0
1024.0,8.0,0.006321531008604722,7.467795133486838e-05,0.0,0.00013076382418803837,6.0,0.0,0.0
366.0,14.0,0.9049940194976377,0.13624369904785613,0.00835184728050687,0.020562611353569033,5.0,0.0,0.0
845.0,1.0,0.3133403205869293,0.07340842616217562,0.022916152390356288,0.029667042612661204,6.0,1.0,0.0
290.0,7.0,0.38940370991163253,0.08078909701910511,0.023944705011108368,0.01762042530933817,5.0,0.0,0.0
148.0,8.0,0.7162971689621928,0.012377870433754434,0.014194026166378671,0.025073963288056358,2.0,1.0,1.0
923.0,1.0,0.12318634765320285,0.05386147240027382,0.004607915740969307,0.014547475440919269,0.0,0.0,0.0
956.0,14.0,0.13622944327323494,0.06325844794324476,0.0025508104994651525,0.012487945209957664,0.0,0.0,0.0
597.0,7.0,0.11251845154993019,0.021936648204617586,0.004937052579609973,0.004282515242158257,1.0,1.0,0.0
252.0,6.0,0.3950861872397281,0.03992781131370963,0.041553525878383936,0.01413883849033165,5.0,0.0,0.0
421.0,7.0,0.05116229763300117,0.017449747961914244,0.0016456841932033241,0.003775805423429608,1.0,0.0,0.0
96.0,7.0,0.049784181871277186,0.003285829858734209,0.0004937052579609973,0.0008499648572222494,4.0,0.0,0.0
280.0,3.0,0.8748694890370791,0.01575082456904599,0.013864889327738007,0.0056228444400856495,1.0,0.0,0.0
612.0,10.0,0.09888630644974176,0.00019914120355964902,8.228420966016621e-05,0.0015037839781624413,4.0,1.0,0.0
285.0,14.0,0.3672088455430256,0.03295786918912191,0.008187278861186538,0.03958874777292862,4.0,1.0,0.0
137.0,6.0,0.03419787262130019,0.007293546580372145,0.0007405578869414959,0.0011768744176923454,5.0,0.0,0.0
302.0,7.0,0.022124858488113,0.0016615844172008214,0.00041142104830083103,0.0022229850111966524,6.0,1.0,0.0
40.0,3.0,0.06290828429588084,0.003877030306801917,0.0012754052497325763,0.0009807286814102877,2.0,0.0,1.0
828.0,7.0,0.20069285820008878,0.07274877092538429,0.013494610384267258,0.007535265368835711,5.0,1.0,0.0
762.0,10.0,0.01600234419691254,0.004262866388698737,0.0008639842014317452,0.0014874385001389363,6.0,1.0,0.0
512.0,3.0,0.49905292044531735,0.05559773476880951,0.008804410433637784,0.02242599584824858,1.0,1.0,0.0
582.0,10.0,0.3920109289180291,0.195469537619018,0.005842178885871801,0.02446918060118668,3.0,1.0,1.0
257.0,1.0,0.3209909632409122,0.10169892339286826,0.02583724183329219,0.04597982968011899,6.0,0.0,0.0
63.0,12.0,0.26157497229767296,0.07452237226958741,0.00596560520036205,0.01894440902924206,0.0,0.0,0.0
925.0,3.0,0.07798055036623076,0.006453419627854876,0.0008639842014317452,0.00521420748949803,2.0,0.0,1.0
1105.0,6.0,0.08527116277767331,0.036735328894144006,0.0025508104994651525,0.012667745468216217,4.0,1.0,0.0
744.0,10.0,0.01619636049428152,0.007561142572655424,0.008434131490167036,0.0019451118847970707,6.0,0.0,0.0
747.0,8.0,0.2095165993943491,0.003379177297902794,0.006335884143832798,0.00957845012177381,4.0,0.0,0.0
420.0,3.0,0.07433424407650242,0.00533947352044309,0.003908499958857895,0.002173948577126138,1.0,0.0,0.0
723.0,6.0,0.030759583805039622,0.0009583670421308109,0.0006994157821114127,0.00029421860442308635,6.0,0.0,0.0
97.0,14.0,0.11665579908712331,0.00034849710622938577,0.00037027894347074796,0.00026152764837607674,6.0,1.0,0.0
548.0,7.0,0.11468063317318654,0.029485344452050533,0.006994157821114128,0.006963173638013043,3.0,0.0,1.0
224.0,6.0,0.04108045075786366,0.014562200510299335,0.0005348473627910804,0.009692868467938345,4.0,1.0,0.0
733.0,2.0,0.1918661167538073,0.04762586346381231,0.007446720974245042,0.006194936170908318,1.0,0.0,0.0
1032.0,3.0,0.5331717864300601,0.03911257701163731,0.02768863655064593,0.03223328266235146,5.0,1.0,0.0
347.0,10.0,0.33183887446545507,0.025303379177297903,0.07068213609808277,0.010150541852596479,6.0,0.0,0.0
337.0,8.0,0.1437280731581453,0.004903852137656357,0.008146136756356455,0.019320355023782668,6.0,0.0,0.0
722.0,12.0,0.45289404309962034,0.05644408488393802,0.0392084259030692,0.058811029928570256,1.0,0.0,0.0
358.0,3.0,0.012622060253061257,0.00024270334183832225,0.0,0.00014710930221154318,5.0,1.0,0.0
11.0,4.0,0.1340672616499786,0.00854440226523119,0.001974821031843989,0.0023864397914317003,1.0,0.0,0.0
809.0,11.0,0.5463988975073906,0.11555790652809758,0.012013494610384267,0.013583092237532485,6.0,0.0,0.0
918.0,6.0,0.03626004584385088,0.012390316758976913,0.0019336789270139058,0.0030729498684189016,3.0,0.0,1.0
61.0,10.0,0.01656239124086423,0.009303628103802353,0.0007405578869414959,0.0030075679563248826,3.0,0.0,1.0
1069.0,7.0,0.03562499249936994,0.01484846599041633,0.0016868262980334072,0.003285441082724464,3.0,1.0,1.0
1113.0,6.0,0.1201810952119978,0.030001866948783373,0.004978194684440056,0.00760064728092973,5.0,1.0,0.0
30.0,14.0,0.104138747654803,0.004648702470595557,0.0037850736443676455,0.0051651710554275155,4.0,0.0,0.0
1065.0,0.0,0.706440340988643,0.12895015246748398,0.040319262733481444,0.02518838163422089,1.0,0.0,0.0
771.0,6.0,0.5212097816216562,0.14745783807330887,0.014564305109849419,0.08046878830971411,4.0,1.0,0.0
144.0,3.0,0.05681177218886386,0.006453419627854876,0.03608162593598288,0.008336193791987447,5.0,1.0,0.0
1014.0,14.0,0.14072182063293315,0.03343082954757608,0.01999506294742039,0.009872668726196897,4.0,0.0,0.0
579.0,8.0,0.04892610979322263,0.0017113697180907337,0.006665020982473463,0.005802644698344203,3.0,0.0,1.0
726.0,2.0,0.03405586069229815,0.008986246810629163,0.001522257878713075,0.008205429967799407,0.0,0.0,0.0
605.0,10.0,0.996185679597086,0.3257203310722509,0.05035793631202172,0.1155298386701319,4.0,1.0,0.0
159.0,8.0,0.30303045455818284,0.007785176426660029,0.01563399983543158,0.037512872063943506,2.0,1.0,1.0
394.0,10.0,0.31664259797823013,0.0627543717717344,0.004278778902328643,0.005410353225780088,6.0,1.0,0.0
396.0,7.0,0.23874605466859214,0.0805339473520443,0.012383773553855015,0.013501364847414961,6.0,0.0,0.0
267.0,6.0,0.32463026894259117,0.14135913871429462,0.010079815683370361,0.04918354337272593,2.0,1.0,1.0
627.0,4.0,0.26365214678032955,0.027699296782624932,0.006953015716284045,0.010886088363654194,0.0,1.0,0.0
1026.0,3.0,0.12226427019869668,0.0022154458896010954,0.00781699991771579,0.0027787312639958152,6.0,1.0,0.0
451.0,3.0,0.9938594841966725,0.3509116933225465,0.04723113634493541,0.04140309583353765,3.0,0.0,1.0
344.0,4.0,0.3745654634989339,0.007150413840313647,0.0024273841849749033,0.0026479674398077768,6.0,0.0,0.0
470.0,7.0,0.42465967141239863,0.15176426660028627,0.014523163005019336,0.022801941842789192,5.0,0.0,0.0
281.0,3.0,0.003110261261946003,0.00016802539050345385,0.0,0.0005230552967521535,0.0,1.0,0.0
503.0,4.0,0.13913468731373435,0.003839691331134483,0.0002879947338105817,0.0006047826868696775,3.0,1.0,1.0
917.0,2.0,0.21435900615651712,0.065816167776464,0.006459310458323047,0.011703362264829435,5.0,0.0,0.0
1103.0,10.0,0.14580724780881593,0.010205986682432012,0.0025096683946350695,0.0012422563297863644,4.0,1.0,0.0
560.0,10.0,0.10903315878533797,0.004580247681871928,0.0004937052579609973,0.0007845829451282303,6.0,0.0,0.0
957.0,2.0,0.5531424639669732,0.1460638496483913,0.01604542088373241,0.0259075826672551,5.0,0.0,0.0
738.0,1.0,0.7188733853643705,0.3095774472586969,0.01641569982720316,0.11871720688471533,2.0,0.0,1.0
523.0,10.0,0.636091431680261,0.14598917169705644,0.06483995721221097,0.05075270926298239,0.0,1.0,0.0
1081.0,6.0,0.5367380859992239,0.12940444333810444,0.01723854192380482,0.055035224505140645,2.0,1.0,1.0
900.0,2.0,0.4701734945735441,0.06304686041446263,0.014770015633999834,0.03922914725641151,4.0,0.0,0.0
373.0,10.0,0.2367378859824225,0.07989296160308669,0.004978194684440056,0.008025629709540854,1.0,0.0,0.0
97.0,14.0,0.17712687865780724,0.0004293982201754932,0.00037027894347074796,0.0015037839781624413,4.0,1.0,0.0
889.0,11.0,0.33017773492973407,0.07799489700665879,0.006171315724512466,0.01717909740270354,1.0,1.0,0.0
214.0,1.0,0.7548534076862455,0.0224967328396291,0.035464494363531635,0.020660684221710062,1.0,1.0,0.0
918.0,6.0,0.023957012389040678,0.012091604953637439,0.0006171315724512466,0.0028114222200428247,4.0,0.0,0.0
762.0,6.0,0.006893579060641093,0.0011326155952455037,0.0002879947338105817,0.0004249824286111247,5.0,0.0,0.0
77.0,8.0,0.3614043579660691,0.016597174684174498,0.019007652431498396,0.033589957338302355,1.0,1.0,0.0
554.0,7.0,0.01713243912488649,0.006907710498475325,0.00032913683864066484,0.001994148318867585,2.0,1.0,1.0
1033.0,12.0,0.8295436816692602,0.05222478063351795,0.15765654570887846,0.027869040030075676,5.0,0.0,0.0
398.0,7.0,0.10858212089815544,0.07278610990105172,0.0036616473298773963,0.012684090946239722,5.0,0.0,0.0
894.0,10.0,0.3204079142647982,0.16043313211774224,0.007775857812885706,0.029944915739060787,5.0,1.0,0.0
645.0,14.0,0.7381200020801747,0.0372767440413218,0.011972352505554184,0.014285947792543191,0.0,0.0,0.0
181.0,7.0,0.0,0.0,0.0,0.003285441082724464,2.0,0.0,1.0
14.0,8.0,0.05028022353877725,0.003926815607691829,0.03390109437998848,0.027787312639958154,1.0,1.0,0.0
146.0,8.0,0.5007860660295465,0.011662206733461945,0.03661647329877396,0.03734941728370846,0.0,0.0,0.0
213.0,3.0,0.19781561651178697,0.02359823262181841,0.01061466304616144,0.005917063044508736,6.0,0.0,0.0
174.0,3.0,0.07868160925517743,0.0417574211214139,0.0025508104994651525,0.012896582160545284,0.0,0.0,0.0
955.0,7.0,0.09969237415942939,0.039174808637749706,0.004937052579609973,0.005083443665309992,4.0,0.0,0.0
902.0,1.0,0.05415854931814272,0.015134731470533326,0.005101620998930305,0.0069141372039425286,1.0,0.0,0.0
900.0,2.0,0.1513307117797895,0.03156388076420437,0.008639842014317452,0.025646055018879024,3.0,0.0,1.0
850.0,10.0,0.134958336500266,0.04704088617835584,0.0029622315477659837,0.02675754752447735,5.0,0.0,0.0
816.0,0.0,0.1163517735489781,0.003540979525795009,0.001522257878713075,0.0019778028408440804,4.0,1.0,0.0
337.0,8.0,0.08770736741886317,0.0036529964527973117,0.00543075783757097,0.012961964072639304,1.0,0.0,0.0
249.0,7.0,0.01778449389748739,0.006671230319248242,0.0009051263062618283,0.0011114925055983262,2.0,1.0,1.0
698.0,7.0,0.4778141363874565,0.08475947476507562,0.01921336295564881,0.018666535902842476,3.0,0.0,1.0
90.0,7.0,0.002607219006396537,0.0007218868629037277,0.00012342631449024932,0.00017980025825855276,3.0,0.0,1.0
393.0,10.0,0.36640277783333797,0.02448814487522559,0.005677610466551468,0.005524771571944621,4.0,1.0,0.0
367.0,3.0,0.0033752835238160003,0.00039205924450805903,0.0,6.538191209401918e-05,0.0,0.0,0.0
1012.0,3.0,0.011417959108565119,0.00013068641483601968,8.228420966016621e-05,0.00026152764837607674,2.0,1.0,1.0
473.0,1.0,0.37351737545953856,0.08715539237040264,0.016497984036863325,0.016688733061998397,6.0,0.0,0.0
963.0,7.0,0.3405606070909956,0.10305557284211837,0.021147041882662716,0.028032494810310726,2.0,0.0,1.0
464.0,3.0,0.28116061749186927,0.06592196154085507,0.010079815683370361,0.03867340100361235,2.0,1.0,1.0
376.0,10.0,0.07919065201476923,0.015128508307922086,0.0017279684028634905,0.004233478808087742,0.0,1.0,0.0
755.0,10.0,0.20707139399709573,0.12026261746219429,0.0072410104500946265,0.03056604390395397,3.0,1.0,1.0
331.0,6.0,0.2840298585081147,0.05327649511481735,0.008392989385336953,0.016231059677340263,4.0,0.0,0.0
186.0,6.0,0.10913016693402244,0.066805650631651,0.004319921007158726,0.02477974468363327,3.0,0.0,1.0
149.0,8.0,0.4099584365086667,0.008519509614786234,0.05274417839216654,0.0596609947857925,5.0,0.0,0.0
890.0,4.0,0.01894259117765892,0.0014873358640861286,0.003455936805726981,0.0030729498684189016,4.0,1.0,0.0
319.0,7.0,0.24941995127590716,0.10002489265044495,0.029210894429359004,0.020840484479968616,6.0,1.0,0.0
418.0,8.0,0.014275199116725803,0.0,0.0,0.0,3.0,0.0,1.0
109.0,10.0,0.28043055616671797,0.028807019727425477,0.008598699909487369,0.0073064286765066435,4.0,1.0,0.0
947.0,6.0,0.9975177914944855,0.42738191548945176,0.02423269974491895,0.10936759345527058,3.0,0.0,1.0
598.0,8.0,0.14129086843294836,0.006142261497292924,0.006870731506623879,0.004642115758675362,4.0,0.0,0.0
324.0,6.0,0.16493585461178736,0.036094343145186385,0.0037439315395375625,0.011817780610993967,5.0,0.0,0.0
1026.0,3.0,0.05698378663807759,0.0014499968884186944,0.0009874105159219946,0.0010624560715278117,4.0,0.0,0.0
737.0,3.0,0.25721460602690627,0.09219615408550626,0.0053484736279108035,0.006636264077542947,3.0,0.0,1.0
19.0,10.0,0.16495485620792144,0.001182400896135416,0.0275240681313256,0.006456463819284395,6.0,0.0,0.0
977.0,14.0,0.005640473799799183,0.00016180222789221482,0.0038262157491977286,0.002566240049690253,5.0,0.0,0.0
886.0,3.0,0.0787146120274103,0.004157072624307674,0.005142763103760388,0.005835335654391212,2.0,0.0,1.0
838.0,12.0,0.12245028582400921,0.04814238596054515,0.0018925368221838228,0.013730201539744028,1.0,0.0,0.0
903.0,1.0,0.06078010552886442,0.005793764391063539,0.0019336789270139058,0.002026839274914595,2.0,0.0,1.0
917.0,2.0,0.14433112381440039,0.037314083016989234,0.005019336789270139,0.007420847022671178,3.0,1.0,1.0
1048.0,3.0,0.0026452221986646876,6.223162611239032e-06,0.0,1.6345478023504796e-05,4.0,0.0,0.0
670.0,7.0,0.10733201588933469,0.02962847719210903,0.0014399736690529086,0.009153467693162685,3.0,1.0,1.0
777.0,10.0,0.44979278259373784,0.0033605078100690773,0.014811157738829918,0.004527697412510828,6.0,0.0,0.0
530.0,7.0,0.295469819464835,0.038347128010454916,0.00423763679749856,0.006293009039049347,0.0,0.0,0.0
674.0,1.0,0.14167790094367927,0.011139461074117866,0.0038673578540278117,0.004151751417970218,3.0,1.0,1.0
655.0,12.0,0.1393657067193644,0.009434314518638373,0.0022628157656545706,0.0,0.0,0.0,0.0
689.0,12.0,0.18581560851111492,0.04669238907212646,0.0034147947008968975,0.021510649078932312,4.0,1.0,0.0
749.0,10.0,0.2647372379279859,0.0890783496172755,0.017855673496256066,0.03352457542620833,4.0,1.0,0.0
